timestamp,pir,tempC,humPct,lux,dbfs,centroidHz,B1_50_200,B2_200_1200,B3_1200_4000,B4_4000_8000,sleep_stage
2026-03-30 3:42,0,23.6,24.6,0.01,-19,403,0.77,0.17,0.05,0,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,286,0.71,0.25,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,425,0.74,0.21,0.05,0.01,awake
2026-03-30 3:42,1,23.6,24.6,0.06,-19,132,0.8,0.16,0.02,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0.01,-19,198,0.76,0.16,0.07,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0.03,-19,438,0.73,0.2,0.06,0,awake
2026-03-30 3:42,1,23.6,24.6,0,-19,206,0.74,0.21,0.02,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,491,0.72,0.22,0.06,0.01,awake
2026-03-30 3:42,0,23.6,24.7,0,-19,325,0.71,0.17,0.09,0.04,awake
2026-03-30 3:42,0,23.6,24.5,0.14,-19,302,0.78,0.16,0.04,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0.07,-19,367,0.74,0.2,0.05,0.01,awake
2026-03-30 3:42,0,23.5,24.5,0,-19,482,0.83,0.14,0.03,0,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,115,0.75,0.22,0.03,0,awake
2026-03-30 3:42,0,23.6,24.5,0.03,-19,330,0.66,0.3,0.03,0.01,awake
2026-03-30 3:42,0,23.7,24.6,0,-19,307,0.8,0.16,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,324,0.74,0.21,0.03,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0.01,-19,63,0.73,0.24,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,211,0.72,0.22,0.06,0.01,awake
2026-03-30 3:42,0,23.7,24.4,0.02,-19,249,0.81,0.16,0.02,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,408,0.79,0.15,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,693,0.78,0.18,0.02,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0.12,-19,287,0.81,0.12,0.07,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0.01,-19,347,0.72,0.18,0.08,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,400,0.75,0.2,0.04,0,awake
2026-03-30 3:42,0,23.6,24.7,0.05,-19,380,0.79,0.17,0.03,0.01,awake
2026-03-30 3:42,1,23.6,24.5,0,-19,134,0.76,0.16,0.05,0.02,awake
2026-03-30 3:42,0,23.6,24.4,0.02,-19,487,0.74,0.22,0.03,0,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,131,0.76,0.2,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.4,0.03,-19,182,0.82,0.15,0.01,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,148,0.79,0.14,0.06,0,awake
2026-03-30 3:42,0,23.5,24.6,0.06,-19,264,0.77,0.17,0.06,0,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,268,0.74,0.19,0.05,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0.05,-19,425,0.77,0.13,0.1,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,338,0.72,0.19,0.06,0.03,awake
